id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones,source_dataset,source_row_id,source_type,specificity_level,synthetic_or_original
F10-L11-0037,G-11-59-37,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),CARROCERIA_NEUMATICA,L3,"Prueba hidrostatica de calderin de frenos auxiliar de aluminio: a presion de prueba de 15 bar se evidencia deformacion plastica y microfisura en costura longitudinal; soldadura TIG fatigada por ciclos de presurizacion de 0 a 12 bar repetidos durante 650,000 km de servicio interprovincial.",TECNICO,PRUEBA_HIDROSTATICA_CALDERIN,"microfisura_costura_15bar, fatiga_calderin_aluminio_650000km",falla_mangueras_freno,,NO,NO,,SINTETICO_IA,L3 prueba hidrostatica calderin microfisura,dataset_fase10_lote_11.csv,F10-L11-0037,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0038,G-11-59-38,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),CARROCERIA_NEUMATICA,L3,"Analisis de fuga en valvula de retencion de cuatro vias (Four-Circuit Protection Valve): circuito 21 (freno trasero) pierde presion y el circuito 22 (freno delantero) no retiene la presion minima de seguridad de 4.5 bar estipulada por norma europea ECE R13, cayendo ambos circuitos en paralelo a 2.0 bar.",TECNICO,VALVULA_CUATRO_CIRCUITOS,"falla_valvula_4_circuitos, caida_ambos_a_2bar_vs_4_5bar_ece_r13",falla_secador_aps,,NO,SI,Válvula de freno de aire o secador APS obstruido (Camiones),SINTETICO_IA,L3 valvula 4 vias no retiene presion minima ECE R13,dataset_fase10_lote_11.csv,F10-L11-0038,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0039,G-11-59-39,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),CARROCERIA_NEUMATICA,L3,Medicion de caida de presion con sistema de telemetria en ruta: camion con carga de 32 toneladas registra 6 alarmas sonoras de baja presion en 80 km de trayecto; consumo excesivo de aire producido por fuga continua de 22 psi en el actuador de elevacion del eje auxiliar retractil (eje loco).,TECNICO,TELEMETRIA_PRESION_RUTA,"telemetria_6_alarmas_80km, fuga_22psi_eje_retractil, camion_32tn",falla_suspension_muelles,,NO,NO,,SINTETICO_IA,L3 telemetria 6 alarmas en 80km fuga eje retractil,dataset_fase10_lote_11.csv,F10-L11-0039,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0040,G-11-59-40,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),CARROCERIA_NEUMATICA,L3,Inspeccion tecnica en conector glad hand de linea de emergencia: manometro calibrado registra fuga de 1.8 bar en acople sellado; ensayo con liquido revelador de burbujas constata que la placa de acople de aluminio fundido tiene un alabeo planar de 0.45 mm por golpe con perno de remolque.,TECNICO,METROLOGIA_GLAD_HAND,"alabeo_planar_0_45mm_glad_hand, fuga_1_8bar_acople, liquido_revelador",falla_maxi_brake,,NO,SI,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),SINTETICO_IA,L3 glad hand alabeado 0.45mm fuga 1.8 bar,dataset_fase10_lote_11.csv,F10-L11-0040,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0041,G-11-60-01,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L1,El secador de aire de mi camion escupe agua con aceite cada rato.,COLOQUIAL,PURGA_SECADOR,escupe_agua_con_aceite,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 secador escupe agua y aceite,dataset_fase10_lote_11.csv,F10-L11-0041,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0042,G-11-60-02,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L1,La valvula del secador de aire no para de estornudar seguido.,COLOQUIAL,DESCARGA_AIRE,estornudo_constante_valvula,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 estornudo continuo de valvula,dataset_fase10_lote_11.csv,F10-L11-0042,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0043,G-11-60-03,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L1,El filtro secador de aire del camion esta tapado y no deja subir la presion.,COLOQUIAL,CARGA_PRESION,filtro_secador_tapado,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 filtro secador tapado,dataset_fase10_lote_11.csv,F10-L11-0043,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0044,G-11-60-04,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L1,En el tablero me sale una advertencia del modulo APS de frenos.,COLOQUIAL,TABLERO_ALERTA,advertencia_modulo_aps,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 advertencia APS en tablero,dataset_fase10_lote_11.csv,F10-L11-0044,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0045,G-11-60-05,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L1,Purgo los tanques de aire y sale puro lodo negro con grasa.,COLOQUIAL,PURGA_TANQUES,lodo_negro_en_tanques,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 lodo negro y grasa al purgar,dataset_fase10_lote_11.csv,F10-L11-0045,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0046,G-11-60-06,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L1,El camion llega a 120 libras de aire y no hace la descarga de alivio.,COLOQUIAL,PRESION_MAXIMA,sin_descarga_alivio,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 no hace descarga de alivio,dataset_fase10_lote_11.csv,F10-L11-0046,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0047,G-11-60-07,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L1,Se congela la valvula de aire abajo en la madrugada de viaje.,COLOQUIAL,CLIMA_FRIO,congelamiento_valvula_aire,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 congelamiento de valvula en frio,dataset_fase10_lote_11.csv,F10-L11-0047,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0048,G-11-60-08,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L1,La valvula de purga del secador bota aire continuo sin cerrar nunca.,COLOQUIAL,DESCARGA_AIRE,valvula_purga_abierta_continua,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 purga abierta continua,dataset_fase10_lote_11.csv,F10-L11-0048,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0049,G-11-60-09,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L1,El calentador electrico del secador de aire no funciona.,COLOQUIAL,ELECTRICO_SECADOR,calentador_secador_inoperante,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 calentador de secador inoperante,dataset_fase10_lote_11.csv,F10-L11-0049,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0050,G-11-60-10,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L1,El compresor corta y arranca a cada segundo como loco.,COLOQUIAL,CICLADO_COMPRESOR,ciclado_rapido_compresor,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 compresor cicla a cada segundo,dataset_fase10_lote_11.csv,F10-L11-0050,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L11-0051,G-11-60-11,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,"La valvula de purga del secador de aire Wabco estornuda cada 15 segundos en ralentí, arrojando gotas de aceite de motor carbonizado que empapan el chasis y reducen la presion de tanques a 85 psi.",TECNICO,RALENTI_DESCARGA,"estornudo_cada_15s_secador, aceite_carbonizado_tanques",fuga_linea_aire,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L2 estornudo ciclico cada 15s vs fuga de linea,dataset_fase10_lote_11.csv,F10-L11-0051,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0052,G-11-60-12,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,Al abrir la valvula de drenaje manual del calderin humedo se expulsan 300 ml de emulsion de agua y aceite; el cartucho desecante coalescente esta saturado y no retiene humedad.,TECNICO,DRENAJE_CALDERIN_HUMEDO,"emulsion_300ml_agua_aceite, cartucho_desecante_saturado",falla_maxi_brake,,NO,SI,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),SINTETICO_IA,L2 emulsion de agua en calderin vs maxi-brake,dataset_fase10_lote_11.csv,F10-L11-0052,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0053,G-11-60-13,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,El modulo de procesamiento de aire APS Knorr-Bremse registra fallo en la valvula solenoide de regeneracion; el cartucho no ejecuta el ciclo de soplado inverso de limpieza.,TECNICO,DIAGNOSTICO_APS_KNORR,"solenoide_regeneracion_falla, sin_soplado_inverso",falla_compresor_aire,,NO,NO,,SINTETICO_IA,L2 solenoide regeneracion APS inoperante,dataset_fase10_lote_11.csv,F10-L11-0053,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0054,G-11-60-14,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,"La presion de aire en los tanques sube hasta 150 psi sin que la valvula gobernadora (governor) mande la senal de corte al descompresor, amenazando con reventar mangueras de servicio.",TECNICO,SOBREPRESION_SISTEMA,"sobrepresion_150psi_sin_corte, gobernadora_no_descarga",fuga_aire_chasis,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L2 sobrepresion 150 psi sin corte gobernadora,dataset_fase10_lote_11.csv,F10-L11-0054,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0055,G-11-60-15,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,En zona de puna a -5°C la valvula de descarga del secador amanecio congelada por hielo en el asiento del embolo; la resistencia calefactora de 24V del secador tiene el fusible quemado.,TECNICO,ZONA_FRIO_EXTREMO,"descarga_congelada_hielo, resistencia_24v_calentador_quemada",falla_bateria,,NO,NO,,SINTETICO_IA,L2 congelamiento de purga por resistencia quemada,dataset_fase10_lote_11.csv,F10-L11-0055,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0056,G-11-60-16,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,Escaneo de camion Mercedes-Benz Actros acusa fallo en unidad APU/E-APU con codigo de averia por sensor de presion del circuito 1 defectuoso integrado en la placa electronica del secador.,TECNICO,SCANNER_ACTROS_APU,"codigo_eapu_sensor_presion, circuito_1_secador_fallo",falla_ebs_rueda,,NO,NO,,SINTETICO_IA,L2 codigo E-APU Actros sensor interno,dataset_fase10_lote_11.csv,F10-L11-0056,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0057,G-11-60-17,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,Al alcanzar la presion de corte de 125 psi la valvula de purga abre para descargar pero se queda trabada abierta soplando un torrente continuo de aire hasta vaciar los tanques a cero.,TECNICO,CORTE_PRESION,"valvula_purga_trabada_abierta, vaciado_a_cero_continuo",falla_manguera_reventada,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L2 purga queda trabada abierta vs manguera rota,dataset_fase10_lote_11.csv,F10-L11-0057,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0058,G-11-60-18,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,"El cartucho filtrante del secador de aire no se cambio en 180,000 km; las perlas de silicato desecante se rompieron saliendo polvo blanco que tapono las valvulas moduladoras de frenos.",TECNICO,TALLER_DESARME_FILTRO,"perlas_silicato_rotas_polvo_blanco, taponamiento_valvulas",falla_pastillas_freno,,NO,NO,,SINTETICO_IA,L2 rotura de perlas desecantes contaminan circuito,dataset_fase10_lote_11.csv,F10-L11-0058,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0059,G-11-60-19,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,"La valvula limitadora de presion de 8.5 bar para el circuito de suspension y accesorios esta pegada con grasa, impidiendo que el aire pase del secador hacia los depositos de confort.",TECNICO,INSPECCION_CIRCUITO_CONFORT,"valvula_limitadora_8_5bar_pegada, sin_paso_accesorios",falla_suspension_neumatica,,NO,NO,,SINTETICO_IA,L2 limitadora 8.5 bar pegada en secador,dataset_fase10_lote_11.csv,F10-L11-0059,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0060,G-11-60-20,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,El camion tarda el triple de tiempo en cargar aire; al retirar el cartucho secador se comprueba que el filtro coalescente de entrada esta colmatado por carbonilla pastosa del compresor.,TECNICO,INSPECCION_CARTUCHO,"filtro_coalescente_colmatado_carbonilla, carga_muy_lenta",falla_compresor_aire,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L2 cartucho coalescente tupido de carbonilla,dataset_fase10_lote_11.csv,F10-L11-0060,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0061,G-11-60-21,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,"El regulador mecanico de presion D-2 pierde aire continuamente por el orificio de respiradero superior, impidiendo que envia la senal unloader a la culata del compresor.",TECNICO,PRUEBA_GOBERNADOR_D2,"respiradero_d2_fuga_continua, sin_senal_unloader",falla_freno_motor,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L2 gobernador D-2 fuga por respiradero,dataset_fase10_lote_11.csv,F10-L11-0061,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0062,G-11-60-22,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,Se observa emulsion blanquecina densa en las valvulas de escape rapido del chasis debido a que el secador de aire no separa el vapor saturado generado por el compresor.,TECNICO,INSPECCION_CHASIS,"emulsion_blanquecina_valvulas_escape, secador_no_condensa",falla_maxi_brake,,NO,SI,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),SINTETICO_IA,L2 emulsion de agua en valvulas de escape,dataset_fase10_lote_11.csv,F10-L11-0062,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0063,G-11-60-23,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,Al presionar la perilla amarilla del freno de mano el camion demora 20 segundos en liberar las ruedas traseras debido a que la presion tarda en atravesar la valvula de cuatro vias trabada.,TECNICO,LIBERACION_PARKING,"demora_20s_liberar_ruedas, valvula_4_vias_obstruida",maxi_brake_agarrotado,,NO,SI,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),SINTETICO_IA,L2 demora en liberar por valvula 4 vias trabada,dataset_fase10_lote_11.csv,F10-L11-0063,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0064,G-11-60-24,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,El silenciador de plastico poroso de la valvula de descarga del secador se rompio por sobrepresion interna; al estornudar produce un estampido ensordecedor de 115 dBA.,COLOQUIAL,DESCARGA_ESTORNUDO,"silenciador_secador_reventado, estampido_115dba",falla_tubo_escape,,NO,NO,,SINTETICO_IA,L2 silenciador de purga reventado ruido 115 dBA,dataset_fase10_lote_11.csv,F10-L11-0064,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0065,G-11-60-25,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L2,El modulo de control electronico de aire EAC de Volvo reporta error de comunicacion interna por solenoide de purga con resistencia fuera de rango (corte a masa).,TECNICO,SCANNER_VOLVO_EAC,"error_modulo_eac_volvo, solenoide_purga_corto_a_masa",falla_bateria,,NO,NO,,SINTETICO_IA,L2 modulo EAC Volvo solenoide purga en corto,dataset_fase10_lote_11.csv,F10-L11-0065,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L11-0066,G-11-60-26,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,Diagnostico de unidad secadora de aire Bendix AD-IS con manometros patron: el gobernador interno corta la carga a 130 psi pero la valvula de purga no abre su asiento por embolo de descarga atascado con laca carbonizada; la valvula de seguridad tarada a 150 psi se dispara violentamente aliviando el exceso de presion con silbido de 102 dBA.,TECNICO,MANOMETRO_PATRON_ALIVIO,"corte_130psi_purga_no_abre, valvula_seguridad_150psi_dispara, laca_carbonizada",falla_compresor_aire,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L3 purga no abre y dispara seguridad 150 psi,dataset_fase10_lote_11.csv,F10-L11-0066,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0067,G-11-60-27,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,"Analisis fisicoquimico de condensado en calderin de regeneracion de 5 Litros: contenido de agua libre de 420 ml y fraccion de aceite hidrocarburado de 18% (especificacion maxima admisible menor a 0.05 ml de agua tras 10,000 km); saturacion irreversible de material desecante molecular zeolita tipo 4A con destruccion de capacidad adsorbente.",TECNICO,LABORATORIO_CONDENSADO,"agua_420ml_aceite_18porciento, zeolita_4a_saturada_destruida, calderin_5l",falla_aceite_motor,,NO,NO,,SINTETICO_IA,L3 420ml agua y 18% aceite zeolita 4A destruida,dataset_fase10_lote_11.csv,F10-L11-0067,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0068,G-11-60-28,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,"Medicion de presion de conmutacion en valvula de proteccion de cuatro circuitos Wabco: circuito 21 commuta a 6.8 bar, circuito 22 commuta a 6.7 bar, pero circuito 23 (remolque y estacionamiento) permanece bloqueado en 0 bar por embolo de presion residual trabado por muelle helicoidal roto; manometro digital acusa 0.0 bar en línea 23.",TECNICO,MANOMETROS_4_CIRCUITOS,"circuito_23_bloqueado_0bar, muelle_roto_valvula_4_vias, c21_c22_ok",falla_maxi_brake,,NO,SI,Falla en actuador de resorte o camara Maxi-Brake trabada (frenos de aire),SINTETICO_IA,L3 circuito 23 trabado en 0 bar muelle roto,dataset_fase10_lote_11.csv,F10-L11-0068,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0069,G-11-60-29,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,Evaluacion de resistencia electrica de calefactor de secador de aire en banco a 24V DC: consumo de corriente medido es de 0.0A; medicion con multimetro en bornes de termostato bimetalico integrado arroja circuito abierto (infinito vs 6.5 a 8.0 Ohmios nominales a 0°C); congelamiento inevitable de liquido condensado en cuerpo de aluminio.,TECNICO,MULTIMETRO_CALEFACTOR_24V,"consumo_0_0a_resistencia_abierta, termostato_bimetalico_infinito, riesgo_hielo",falla_alternador,,NO,NO,,SINTETICO_IA,L3 calefactor 24V con circuito abierto 0.0A,dataset_fase10_lote_11.csv,F10-L11-0069,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0070,G-11-60-30,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,Escaneo de modulo Knorr-Bremse EAC2 (Electronic Air Control) reporta tiempo de regeneracion de cartucho excedido; senal de retroalimentacion de sensor de presion de tanque de regeneracion no desciende de 8.2 bar durante el ciclo de purga por electrovalvula proporcional trabada mecanicamente.,TECNICO,SCANNER_KNORR_EAC2,"eac2_tiempo_regeneracion_excedido, tanque_regeneracion_8_2bar_fijo, electrovalvula_trabada",falla_fuga_aire,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L3 EAC2 regeneracion excedida electrovalvula trabada,dataset_fase10_lote_11.csv,F10-L11-0070,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0071,G-11-60-31,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,"Comprobacion de frecuencia de estornudo y ciclo de trabajo de compresor: con motor en ralenti a 650 rpm sin demanda de frenado, la valvula de purga abre y descarga cada 18 segundos de forma continua (especificacion normal: una descarga cada 15 a 20 minutos); fuga interna de 12 L/min en la senal de control unloader desestabiliza el gobernador.",TECNICO,CRONOMETRO_CICLO_PURGA,"estornudo_cada_18s_continuo, fuga_unloader_12l_min, gobernador_inestable",fuga_general_chasis,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L3 estornudo cada 18s por fuga en unloader,dataset_fase10_lote_11.csv,F10-L11-0071,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0072,G-11-60-32,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,Desarme de cuerpo inferior de secador de aire Haldex Pure Air Plus: embolo de valvula turbo saver presenta suciedad de barniz polimerizado de 0.15 mm de espesor en la camisa de laton; la valvula no cierra el puerto de control durante la fase de compresion permitiendo que el aire generado por el compresor escape hacia el silenciador.,TECNICO,DESARME_HALDEX_PUREAIR,"embolo_turbo_saver_barniz_0_15mm, camisa_laton_obstruida, escape_aire",falla_valvula_pedal,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L3 embolo turbo saver atascado con barniz 0.15mm,dataset_fase10_lote_11.csv,F10-L11-0072,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0073,G-11-60-33,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,Medicion de presion de conmutacion con manometros diferenciales en valvula moduladora de remolque: linea de control recibe 6.5 bar pero salida hacia cabezal rojo de suministro entrega fluctuaciones de 2.0 a 5.0 bar; membrana de caucho reforzado con rasgadura radial de 12 mm por fatiga ciclica.,TECNICO,MANOMETRO_DIFERENCIAL_REMOLQUE,"salida_roja_suministro_fluctua, rasgadura_membrana_12mm",falla_caliper_freno,,NO,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado),SINTETICO_IA,L3 membrana rasgada 12mm en moduladora remolque,dataset_fase10_lote_11.csv,F10-L11-0073,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0074,G-11-60-34,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,Prueba de aislamiento termico y termografia infrarroja en secador Wabco: camara FLIR registra temperatura superficial de -6°C en la tobera de escape con ambiente a +1°C; resistencia calefactora desconectada provocando taponamiento total por carambanos de hielo que bloquean la salida de purga durante el ciclo de descarga.,TECNICO,TERMOGRAFIA_FLIR_SECADOR,"tobera_escape_menos6c_hielo, calefactor_inoperativo, bloqueo_purga",falla_radiador_motor,,NO,NO,,SINTETICO_IA,L3 termografia secador con hielo -6C sin calefactor,dataset_fase10_lote_11.csv,F10-L11-0074,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0075,G-11-60-35,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,"Prueba de estanqueidad de valvula check antirretorno integrada en secador Knorr: al aplicar contrapresion de 10.0 bar desde el tanque humedo con linea de entrada abierta a la atmosfera, se registra una fuga inversa de 22 L/min por asiento de elastomero picado por esquirlas metalicas arrastradas desde el compresor.",TECNICO,PRUEBA_FUGA_INVERSA_CHECK,"fuga_inversa_22l_min, asiento_elastomero_picado_viruta",fuga_lineas_chasis,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L3 fuga inversa 22 L/min por check picada de secador,dataset_fase10_lote_11.csv,F10-L11-0075,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0076,G-11-60-36,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,Medicion de punto de rocio a presion (Pressure Dew Point): sensor de humedad higrometrico instalado en salida de aire seco hacia tanques registra punto de rocio de +12°C a 7.0 bar (especificacion de aire grado automotriz de servicio pesado menor a -20°C); inminente presencia de agua liquida en lineas neumáticas de freno.,TECNICO,HIGROMETRO_PUNTO_ROCIO,"punto_rocio_mas12c_vs_menos20c_oem, saturacion_completa_secador",fuga_tanques,,NO,SI,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),SINTETICO_IA,L3 punto de rocio +12C vs -20C higrometro,dataset_fase10_lote_11.csv,F10-L11-0076,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0077,G-11-60-37,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,"Desmontaje de valvula de regeneracion de aire: orificio calibrado de estrangulamiento de 1.2 mm se encuentra totalmente obstruido por costra de carbonilla y aceite requemado; el flujo de retorno de aire seco hacia el cartucho durante la purga es de 0 L/min, impidiendo la desorcion de humedad de las zeolitas.",TECNICO,DESARME_VALVULA_REGENERACION,"orificio_calibrado_1_2mm_tapado_carbonilla, flujo_retorno_cero",falla_compresor,,NO,NO,,SINTETICO_IA,L3 orificio de regeneracion 1.2mm obstruido,dataset_fase10_lote_11.csv,F10-L11-0077,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L11-0078,G-11-60-38,Válvula de freno de aire o secador APS obstruido (Camiones),CARROCERIA_NEUMATICA,L3,Diagnostico de modulador de presion neumatica Wabco Air Processing por circuito de retroalimentacion de presion de calderin auxiliar abierto; medicion con osciloscopio en linea PWM de accionamiento de valvula solenoide acusa 0% de ciclo de trabajo fijo por bloqueo logico.,TECNICO,SCANNER_WABCO_AIR_PROCESSING,"linea_pwm_0porciento_bloqueada, sensor_presion_abierto",falla_valvula_pedal,,NO,NO,,SINTETICO_IA,L3 Wabco APU linea PWM bloqueada 0% sensor abierto,dataset_fase10_lote_11.csv,F10-L11-0078,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
