fila_base,familia_sha256,particion
2113,c14dc5df08d565489a1e2c4c68e2a608c82f80434fba89d60d6b75d90a3768f3,holdout
2114,38953203be827a34dddc4b5ec91b350b04e2d6d7479e7c3a8d48d62ae1317431,desarrollo
2115,be00056827aad658d23887f3b5589d15dad6887619208db2feeb63299d1fa067,holdout
2116,10f7e3c666d48d151503e70d58a54bdf457210f31a7b6b7175444f9ac65988eb,desarrollo
2117,4958b5b31330b96af22c5461289f9b6c2bf9a6f587ff5944c2eb4fd74d9e10ea,desarrollo
2118,61745f4ae9903f1aa85f8fb8f4562ec8a22ea6f7c602ccc4b6ba287333652785,desarrollo
2119,61745f4ae9903f1aa85f8fb8f4562ec8a22ea6f7c602ccc4b6ba287333652785,desarrollo
2120,6e4960dec719306a25eeba4789f34ac0e8a30f165b10c20a455747787ec8f34d,desarrollo
2121,6c3fd6f68eeaa8141c8f6b1775a00b27455dea0baf59c14f9282b7b587f4d540,desarrollo
2122,8fec73684b34af7c9358932d3a7c266ac213e3558b7363d136a814344990a04a,desarrollo
2123,3b14207f0837fd4c1799ada40f3c2202e245961b8035d747c35cf9b1fc9ac2fd,desarrollo
2124,0d293cb15c264079d266960b8263177e94d5b7d339178f9b7f9de727cb022574,desarrollo
2125,c42219315ed372295bdda7d9fdc5c3b5e2a5ed5b0a5754b34cde7e3caf6f3b42,desarrollo
2126,62907ed6e12a816579f4ed4f1c654de907b7435be9fa3bed88519c570094dd31,desarrollo
2127,61745f4ae9903f1aa85f8fb8f4562ec8a22ea6f7c602ccc4b6ba287333652785,desarrollo
2128,00420ba7fa9b76a4adeddf2e32aad3896d1fd210c220ba4f11fcded75792d59f,holdout
2129,eca65e89008ffb1d23674f016502d74042269c9b208b75d8389248fcd9ec5b33,desarrollo
2130,00420ba7fa9b76a4adeddf2e32aad3896d1fd210c220ba4f11fcded75792d59f,holdout
2131,5774083c0e22c17f4148906d5868525b9d9a034f2c2624db92a5ede69c615364,desarrollo
2132,7699d75f0e55553815d3be9014b5fe40b4008eeb6978ad167b2002b5edcf67ac,holdout
2133,00420ba7fa9b76a4adeddf2e32aad3896d1fd210c220ba4f11fcded75792d59f,holdout
2134,cef48a81a71e10acc2006312cdbd3bc10d8f3df88ac390e205ccb29b70243b4d,desarrollo
2135,d4a9f2666238b9cea21d4d11c03f629b3fd35b93fb3d9a7b4c6333477e058d57,desarrollo
2136,0964e65a45f6253657f43e9053306c7e24afc1164ebac986a6141eb3799b1819,desarrollo
2137,bafd1f1b5d637181b3156b1d474547719e8f35a22fb86595b6e7a91ab19b1f4b,desarrollo
2138,e96b0c04e40520cbd90fdb57c404f75e4ae5e687fbfb2cd04211f1f6bc7b7b73,desarrollo
2139,591156eb5734e19e409543643c557f29a109cb88dee893533d937633e81e6c5d,desarrollo
2140,7f59425b2bd667a857a3dba0826eb86a0e24f6d6a28d196bc1dab9b6ac4ec99f,holdout
2141,1411dc6615092ca2f484b28d97d87e89a61cb85b5e61f358dcff6eaf419c3c92,holdout
2142,7e69d88b7c65c8e901c036435c4c855521acf12826fd103157f9efe323d30d5b,desarrollo
2143,b4f7355e2a1e8d42b16b28772a81f1f962032c36f0fc4c779a2190e4cc81304c,desarrollo
2144,e96b0c04e40520cbd90fdb57c404f75e4ae5e687fbfb2cd04211f1f6bc7b7b73,desarrollo
2145,e96b0c04e40520cbd90fdb57c404f75e4ae5e687fbfb2cd04211f1f6bc7b7b73,desarrollo
2146,418407fd51adf417a4601bde13c6d76c9e01b7bebbd61a4ee29e377f01880fcf,desarrollo
2147,e1c4d28dfb502f7665987aaefc0fc5a2a13abe51c075aa5d357f29b80b56d2c4,desarrollo
2148,c7c625d339e8e626a5aa050175b4921ded53c86d9bd0f0d57298e3a6ae9d4bb6,holdout
2149,5e19362a3a747b2aeaf598a54d33a914982ea31375668f759f6467ba201b9ceb,desarrollo
2150,c7c625d339e8e626a5aa050175b4921ded53c86d9bd0f0d57298e3a6ae9d4bb6,holdout
2151,687121cab834f7a5df84267a8e596600df3022965498014ea21ac063eaf383a0,desarrollo
2152,dd23b53ae7f516e7242fae75e19b36930eb0c55e2b516ceebbeb2cd85b8370e5,desarrollo
2153,505bf95aa492d493d2531d3aa31f4c381e6ee7299631128b252634cf830959dc,desarrollo
2154,d0fab69bd6f0a9c5e15bece0c99a2fe0d21b82190fcbe3446306f0da6afc024b,holdout
2155,9ec8dd37f03b6afcd500a3bf84e7d6a1434c6f10c46ef16700bd6d916f602df6,holdout
2156,c7c625d339e8e626a5aa050175b4921ded53c86d9bd0f0d57298e3a6ae9d4bb6,holdout
2157,58ba554567f317eb5eff48eb9459fba76fe6202d1b582b7f5b8c2948811b2b49,desarrollo
2158,abb4dc0430f6b9e945b29f586499821e2686597cf1e2b40ef758158fb536eb2b,desarrollo
2159,ab8b0e8cb12cfb3f7e8727fd1b461f259ac22dcd525b7fc344176d5dfb7548e6,desarrollo
2160,abb4dc0430f6b9e945b29f586499821e2686597cf1e2b40ef758158fb536eb2b,desarrollo
2161,88399ddf9633bb5bb877c91f06dc896ef3c6c291d0b5a2385d266c990705abd1,desarrollo
2162,6e6257f4039a0fec6c196451bec27fc2f4a8da440e780c5db0683cb2aa62867d,desarrollo
2163,cf6779ded0d9e7f7f1f24d5b8b234fb8e397d09a4cc00b49a73d3945eba9e513,holdout
2164,c8c15ac947df2b9853875fcf3e91b6f677be075ccd7684b31ef69eabc373696e,desarrollo
2165,a72134c1cd2bef163358abc4fe66439ba7c03ed7ffcb081af4e9961a3343239d,desarrollo
2166,19549992b58f82693aaa7b4051b0deabd411be5bdcbc0eb21b434a6c8c8d6d36,desarrollo
2167,abb4dc0430f6b9e945b29f586499821e2686597cf1e2b40ef758158fb536eb2b,desarrollo
2168,7e6ae1d7f1d5bd5cbd713cc0d06337d918842c99d3b7f05be3de00fa315a713c,holdout
2169,b934a15f32b15f20f9a3202e44e74242777cb0095bd9e075973e33f1bafe6f6d,desarrollo
2170,4cee39587a28352dbf6c3a10305848a6085d123fe726d769aa2a056f44f78273,desarrollo
2171,1ff7d68469ab951312a5158a3fcc91334599c6cff43e7153d6f15c4a304a6227,holdout
2172,c0d0725a0e6d4a7f583c472fbb6c9beefce95dd9f62517df68e3f81b5c46faec,desarrollo
2173,7e6ae1d7f1d5bd5cbd713cc0d06337d918842c99d3b7f05be3de00fa315a713c,holdout
2174,38800d98af1e4073c220dde41cb8b0015717b4fa554399de7a6193e1ff04d879,desarrollo
2175,88b559ef410e645b39965035ffc14e774c7b966c4353e6610c0a3dca124b41bf,holdout
2176,69b3e7b3bbed9c97498ae7faa12220866ea1e8318caaf77619a5e5c730f318e3,desarrollo
2177,7e6ae1d7f1d5bd5cbd713cc0d06337d918842c99d3b7f05be3de00fa315a713c,holdout
2178,6924b66649a918276ab22cd3f3ad9ba77de146d45f66bc6198a4ead19a48a385,desarrollo
2179,f86bdfc24eac4a3adf6f0860d6a09a2165ed0733c7ba487e7bfc49b5d3757089,desarrollo
2180,bbcded3cff21bc2fb886c9132cdd0a93495d1aa713e498d2ebb8064696d15ca0,desarrollo
2181,cf9d1a09eadcad5b6b1940c31430df2823105e373aaafd577ffa212b0d2c780b,desarrollo
2182,6924b66649a918276ab22cd3f3ad9ba77de146d45f66bc6198a4ead19a48a385,desarrollo
2183,aed5c23056b24829168a9e6b8d750540fc4bc50e42161f635ddaa4bf8a623fa4,desarrollo
2184,5b7f7a62544a52179d0b6f06076d5d5d0e55b1eef8a63e674248a6ca62f54efa,desarrollo
2185,4ef6164011541d662cb55267542a064b3d36de4077e52d43e9a3c37b4554b8b6,desarrollo
2186,6924b66649a918276ab22cd3f3ad9ba77de146d45f66bc6198a4ead19a48a385,desarrollo
2187,838c0138751c596dc897266d3cc52fe4e0bd256a75ad150fdc1d50bae2002ed3,desarrollo
2188,c0c62147c2dbbabe11c51fcb7df8d3e1f174bcafdc719932e8753770ceae44e9,desarrollo
2189,3dfb059743890fe0c4142e331d9e5e99aa186a213680f968c1d98afe0f27be46,desarrollo
2190,c0c62147c2dbbabe11c51fcb7df8d3e1f174bcafdc719932e8753770ceae44e9,desarrollo
2191,b8a14e5da1de310fa322e9fa690e396cdfd0f967d7cf7984de8bb831bdeaea18,desarrollo
2192,001ae150c950edd4a3b86bb16040cc1ab9c9609b87eaf15a7f37bafd55ebdce8,desarrollo
2193,c0c62147c2dbbabe11c51fcb7df8d3e1f174bcafdc719932e8753770ceae44e9,desarrollo
2194,4ec57395ba6c491e3ef67e7ecde356594534d21cd1fff7aef10b72e774ce2607,holdout
2195,89b5fd6eaec42cc05aad19361abbda9bacb4b531747886db38b7acc8754fa23b,desarrollo
2196,7fb0ffbf2ae3ac2c06acbc44a5c1e5a2119640200e467d6b5f9a416fe96e550d,desarrollo
2197,9a1686f8b7635b360bd7d1aef5796a902f90ab4635d93a531731143e49939a67,desarrollo
2198,8ac357e28a691e4cdf27ef6bea1b47cad2805850424e40dd7375fde62dec2c0f,holdout
2199,700936b8f9daa4e3111b6466ce99569789d2332f536b8c0c12891dbf315b45b2,desarrollo
2200,a02aca2e1cda971f19e4987702016a3bdb9e6d9a83777dea10f10f0271e8eace,holdout
2201,8ac357e28a691e4cdf27ef6bea1b47cad2805850424e40dd7375fde62dec2c0f,holdout
2202,910c41523c0ce42fdc0af1cd31feb82640f4b7fad717168b89eb9f62135710ca,holdout
2203,f69adf8cab37514abc889bd5b6673ffca6c72da4c44584600da3b16dd92ad70b,desarrollo
2204,8ac357e28a691e4cdf27ef6bea1b47cad2805850424e40dd7375fde62dec2c0f,holdout
2205,7e66dbb28b293290af3a9fb0bf05d79c9b578377bcdd8f5b260c9c325d20d729,desarrollo
2206,77b01674de5e5ce04a44c5f827950adea912cb0113c690f9ea1799f73065a752,holdout
2207,2fab35efe46bd27668914806c65603073fd5304311739fa08e15efcfdad78616,desarrollo
2208,61c6188a529e538bf23c2081bc4e72472ca66482193d0eefd7fad660139eaac8,holdout
2209,34628d493fec3c4ea9677801c36d16eb5a8f81e71f78c31cf3c47f7b130469ed,desarrollo
2210,ad09af37f9c991d82f92f24a782aeb2cf8662e98aff55899d2ca7170b7f278ea,desarrollo
2211,61c6188a529e538bf23c2081bc4e72472ca66482193d0eefd7fad660139eaac8,holdout
2212,7eba8a4a9694a19489d78c8e08a5ac06eaade7675ce5d2e9c8a5fc01ff40f0bf,desarrollo
2213,ea974eb327aae99ea52e3101f60d22cb2eb89d6681d7b8b1803a9d6bac535190,desarrollo
2214,77f54059b32e241d7c5bc8f09f23423a576bdf43bc3f00c9a77027d1f9ad67ae,holdout
2215,61c6188a529e538bf23c2081bc4e72472ca66482193d0eefd7fad660139eaac8,holdout
2216,67262fe2189fc392acb1db92665b6cc22659c18f3e9c536bd64e6105cab5ec69,desarrollo
2217,612769f245dd92e63d34cd08822154724593a865066669be138bd816420a76d8,desarrollo
2218,320ce6876f508b46ba8b80a200395fc3b2b35ee5b45501dabfed6a414e9c36c1,holdout
2219,12711bc5e554c51dd564dfdac0cd05a127f32be035f06a4078f134d32180e53a,desarrollo
2220,c814c65c39adb680414da60d09370ae5fee93ffcb6c1ad578df622502dee555e,desarrollo
2221,2e81c25839ce63375e1a61f9dc32e0641c1415d529710678bb496d2ff7dd977b,desarrollo
2222,27609f9329f48670e798bff4e6e58ee46ca0f6fb99f1e7b335f4f12e7e8b52ce,desarrollo
2223,320ce6876f508b46ba8b80a200395fc3b2b35ee5b45501dabfed6a414e9c36c1,holdout
2224,04f2519f3f055c45162dcf14932a15695436dc172403797e4578db7e7dd26663,desarrollo
2225,320ce6876f508b46ba8b80a200395fc3b2b35ee5b45501dabfed6a414e9c36c1,holdout
2226,a18c04538ba7013081600ca3be02930c14fa83698a83db87548b7cee93bad646,desarrollo
2227,f4abe6414cc3149298c5b3835922062c87b3a7b1ea92b53d329e94241e690fdd,holdout
2228,653b7f3d78fd2ad881d7ff8fa7a741bc3b44e37b1ebcc12d3f3de5e5b765d13c,desarrollo
2229,8c176262fd1f37706d3c9ff85d2b82d7fbb4ebda2769dd68b08575558952a47b,desarrollo
2230,0268be65e808c38961babb28da1437436bafa5afd5381d2e8d497e5b83184896,desarrollo
2231,f5eb69a9cbcb87e1183dc858564a9f2b2e0c0bdeb3f6cd548cc86f1c51638a9b,desarrollo
2232,653b7f3d78fd2ad881d7ff8fa7a741bc3b44e37b1ebcc12d3f3de5e5b765d13c,desarrollo
2233,45a330dae8c77da67db5cd47a8a6bf088d7923be5e2c60875ac365b74336b45c,desarrollo
2234,4b2f91a3bd0105eb7dcb1e8aa6b2890337fe8e7d991ab2a8671be9b2b9453e04,desarrollo
2235,1cc82a769401f9ce733c8b517b44be6e88782872724df8f6b5e3d08bc4397664,desarrollo
2236,653b7f3d78fd2ad881d7ff8fa7a741bc3b44e37b1ebcc12d3f3de5e5b765d13c,desarrollo
2237,810d85e19b56d5620754234d4c2dc4ceaf4c71ed6971a67019e8c51d7cb06603,desarrollo
2238,8f3f64394cf13fed0e2a2fc461ea4b4be793bc519172ffac3f9e64796614a7df,holdout
2239,8f3f64394cf13fed0e2a2fc461ea4b4be793bc519172ffac3f9e64796614a7df,holdout
2240,ba269eaf5b34d1c386d5e4e6dc6a51fed7215fcdff1c4e13e215d401833cc006,desarrollo
2241,8f3f64394cf13fed0e2a2fc461ea4b4be793bc519172ffac3f9e64796614a7df,holdout
2242,a9b47fccf8ae0903f547e8c03908ac7945a9ee68712bbc77be8921d4cb8e1aa5,holdout
2243,b80b83b0d47de56b7815262570dfb61046e5db5eb012cba80e5d010855ff1fe2,desarrollo
2244,6b3469a69566b3a5cd9665da225615160a5d6c83b21cd3963c4eef16ba1152ad,desarrollo
2245,a96be627a728bbf01fdfe14af49a9259609a49d321125181051050b2dca8bd98,holdout
2246,caa20f85f4b99efa28a113867f0ca6abdcead356456695da6648cbb7e62e3811,desarrollo
2247,6e9e760b9f205ca9d81211bc1f17db8248c0b973e21f9aa029107943f556f874,desarrollo
2248,e98335fbef7ee939702c6627a7d485baf087da968e16b6098a08a6a6e7e7adae,desarrollo
2249,ae13196864c4bfedd5619d37d34651e70baba624ef1775989dc71c61bcceaff9,desarrollo
2250,e98335fbef7ee939702c6627a7d485baf087da968e16b6098a08a6a6e7e7adae,desarrollo
2251,4bcaae698bef08617ccdeb2104c76085824d06244a37f614328e486c505d084c,desarrollo
2252,7cb18d7538a58e1b77e1a3eae6367bb1e9058f3ffa912a3ad9c755497a8b6700,desarrollo
2253,f8b2a30780d0061dda5565e4856dd4cc1c5ef27599cf0f912b14b396d5f39b88,desarrollo
2254,67e9f6b008dea57e4239d1d3bc2b62aaa0d7ecd7abdbb42cb0008b47a52984d8,desarrollo
2255,e98335fbef7ee939702c6627a7d485baf087da968e16b6098a08a6a6e7e7adae,desarrollo
2256,78dc01f15a0c3d7a92e30516ed82c19ee71e31ca290474f42120f87c4bd52fe4,desarrollo
2257,8fc6dbac4fc042c681b73b0f45c584533964e986ac51068623ae504e128a6d63,desarrollo
2258,91910b4ee316941f9b8c598403f2a7cd0196b2a961a0355f606f19e121ff431b,holdout
2259,aac388a1866aef5f01bcbca7e3693412575839f3fd0df1505680323e0741d1ec,holdout
2260,ab9f520e7c391293ac0549d749614f55c367dc686b07ed4d83e4b330334f5e46,desarrollo
2261,91910b4ee316941f9b8c598403f2a7cd0196b2a961a0355f606f19e121ff431b,holdout
2262,7a8846ebf27f0f0ae313517dc29e902602729359b558615b413058910ad827e1,holdout
2263,cf5962c11f55385e4384241a30429219061ff6ee071f59418d608f698a4c9101,holdout
2264,91910b4ee316941f9b8c598403f2a7cd0196b2a961a0355f606f19e121ff431b,holdout
2265,f13d5ca26f0824804f3d6a2e553041aacb9e5c5ae2d8d5ddfc09e401a6b436bc,desarrollo
2266,235cdb7a2e283f4e4ae62a4b2ea854de1a144870a2e09f17f149d510e6bc31d5,desarrollo
2267,c9698c2586e0fa5d9c626904b8c2896f131366e60c21ee8e1f9d617078fd99c8,desarrollo
2268,0a70b670566336425dce926be346a92d5d6f1272458ba62274399a1c91fb2f12,desarrollo
2269,390419342d10b6c187ec30cd1c7bd6d2ade63b98ca1447f1a51ae87bcf0fdaed,desarrollo
2270,0a70b670566336425dce926be346a92d5d6f1272458ba62274399a1c91fb2f12,desarrollo
2271,7397245c7e868558df04e113b8d15c39e933428d91e35d0df1a8f7a016bddbfd,desarrollo
2272,b504208f72555866e7a74b8a51d2dc3d485238b3c602d41a6f69a4bff2246c2f,holdout
2273,d1be69a61b9959fddfc500acc5a13dc46ceeb8f7746c726d6446419e52469226,desarrollo
2274,0a70b670566336425dce926be346a92d5d6f1272458ba62274399a1c91fb2f12,desarrollo
2275,74f2c3c53192d8777a61e95f4afc6887d57ed6dd1f5fe0b0466cef11cf723753,desarrollo
2276,524bdd17ae585f8a4cc31dccd1246c34258687d42b4fa6fc83d90ebedafd1b0c,desarrollo
2277,11ad9eee56f4950fe53986da10c8ff93d27d6c255569914e080526a79c9259f5,holdout
2278,df1f82352fdafbbd09eefb167c4df01eb88a7273f32ce71fee76cea53db89244,desarrollo
2279,472f738b4c7fe89e29758a0abdf861561c6bf56fde5cd2b15d34dae01fbcdab6,holdout
2280,303d7f80d615582218e05538901973f8b9b33f56c4a77e68be421584ad450c03,holdout
2281,df1f82352fdafbbd09eefb167c4df01eb88a7273f32ce71fee76cea53db89244,desarrollo
2282,223ebbe8c1d2652e14eba0a1029ffcf0d4e256c37b30d5c511677f301c095f2d,desarrollo
2283,df1f82352fdafbbd09eefb167c4df01eb88a7273f32ce71fee76cea53db89244,desarrollo
2284,9ba86e724264ad2ac05e12dd2405a6fdd30f7c5bc6922d670e70013793675a81,desarrollo
2285,d7fcda25af4defd017c0ef6b19ba1c349045d652f81111e61209e8d455fbcffc,desarrollo
2286,fa2b73e3a1a2886302f71014cf6828edfd6977795994491347cad40a7dd9a06a,desarrollo
2287,3f776a64c3494319e1514f3ba5518f9e1895a99f8acbc6393a103d1f4b64be11,desarrollo
2288,f67c8c6292f808f8ce3f62f664ea6fd73857d9abc5f4db9908770b4a3af24b1a,desarrollo
2289,a81cf8018d304ffbc4ac8618bf016785625d0457b0824aa4ad38f1e63db30d39,desarrollo
2290,f67c8c6292f808f8ce3f62f664ea6fd73857d9abc5f4db9908770b4a3af24b1a,desarrollo
2291,f04589c721f3c83f1be43590d4c48ce63ec114705717d81e9f356bbc7dcfba65,holdout
2292,f67c8c6292f808f8ce3f62f664ea6fd73857d9abc5f4db9908770b4a3af24b1a,desarrollo
2293,63e8153f80b6f55d3d4ae59fa451edd856bff51390a7fcb80c764ad560013005,desarrollo
2294,93448216f77e099f3a46fb77fe69476bd1f9f4a9348fc098b898ae415366bb14,desarrollo
2295,ea143e9b59e190e60932449776ccee62e8e3465a525a59a35e77795818286042,desarrollo
2296,764cf1ddb547c5ba9961c7e585b292b1beec6c99ab9dc5ea1033fa8b1e2db22c,holdout
2297,454764fef8cea3e495422010cc06b20f8da9e890097b54d2ec68a2909d1e0ba2,desarrollo
2298,fe5103b81bd4204789c85647df0985450cbf78d199e3837e1ce848fb649a9ed0,desarrollo
2299,15b71086b0d621ee1664db0c89f23f730d5bb109b28883217fb23c279af7ea54,holdout
2300,4738fe11a5dc7552459b7181178ad2ae86d493a320c588646769755695564787,desarrollo
2301,2fb4c800cb8cf73fea36e95c34401e48fe25366af8bd0136785308765cb481fa,desarrollo
2302,19ba73de9ceef1078d2e5e3ce940dcdd9e88f21981843d1afbe295398089c157,desarrollo
2303,4f4daa3e991c188d4fb12aba8e6ed27007334adf80baefe269c8a3a1c0bd4e87,desarrollo
2304,0288b060e3ce5e5fe9ebb0674af11b41c4ef6c0fbb219b5a7f650517aa17deb2,holdout
2305,fe5103b81bd4204789c85647df0985450cbf78d199e3837e1ce848fb649a9ed0,desarrollo
2306,fe5103b81bd4204789c85647df0985450cbf78d199e3837e1ce848fb649a9ed0,desarrollo
2307,bcdafb95ef9127fd3ceff0860d50636c2fa02ceae2b623a8fb27d205cf4f8185,holdout
2308,578966a3a399ca7e64ab9d47b8b71871bf0bdad94e3aa331d4e76bbcd92739bf,holdout
2309,578966a3a399ca7e64ab9d47b8b71871bf0bdad94e3aa331d4e76bbcd92739bf,holdout
2310,578966a3a399ca7e64ab9d47b8b71871bf0bdad94e3aa331d4e76bbcd92739bf,holdout
2311,8533bd70a5403e4329bcb802ff1c637bb4191198b8e6f58f9fe3110d3612f2a9,holdout
2312,0870b4614780062e54eb7762d4f30565a49c0d05b6f117e8421f5e3ff97bc8e4,desarrollo
2313,27c82fece3155787951bf7c8a33b5fcd48a368d96171f052805a0deddb11d6c4,desarrollo
2314,25c683aec96af6900567e4f3df2f8497d6c534b1da39c7a002e4b2c9b6e54de9,holdout
2315,fd8e6709482db584f4fcee2bad4d9ae58818d8159f9fff5790ff9d75e44dc28f,desarrollo
2316,1513b311e38fc01af8f22ea0b626422774865ecd7c31d2c463499320e1734b0f,desarrollo
2317,6de90575e8065f44085966112f468b5a0187c58bac40b6915bd3d4a153c191ee,desarrollo
2318,c1044bba50bf1f6f481451573d8168e2dcbe0d8a044436f75d9f1eeaf8fd74bd,desarrollo
2319,87593b954fb2bd0facc7c0812c17c7864a906a8fab6017421008608aa0e943b0,desarrollo
2320,c1044bba50bf1f6f481451573d8168e2dcbe0d8a044436f75d9f1eeaf8fd74bd,desarrollo
2321,b144a06609541404f26c66cc1692958f647c919549eae58a0c689eec61af6d7d,desarrollo
2322,fad9a003a0f6005b3d8d9bff5aaa2871bd3f04d7c962cb08b2312e79d5f097e3,holdout
2323,5ac75d905dd7ab30e0a2f89c2313b855ef2f3ccad5dc9159a5a63faae7043f22,desarrollo
2324,5e57ffcfdce7ddb829c1bb10043a5bc77c650d4867398f37dc970848f3e25a9d,desarrollo
2325,eb6b764002280f23a18dd3c21663b7b842d64061f317924824fdb5aab706d29e,desarrollo
2326,f600700dc937648aa906347021917d28d976fbc3fa0e4823ddbb2295f6980cc7,desarrollo
2327,c1044bba50bf1f6f481451573d8168e2dcbe0d8a044436f75d9f1eeaf8fd74bd,desarrollo
2328,d7e1cb7dc2161570e33eb6a83c8ffe4a316d0033166a6dca1e31935f96ff32ca,desarrollo
2329,6078e34487cd2dbd5f47d19e2db7dc2aff763c5dd25939447eefc659137dfbf9,desarrollo
2330,d7e1cb7dc2161570e33eb6a83c8ffe4a316d0033166a6dca1e31935f96ff32ca,desarrollo
2331,2f746ce2f491d4f1c75aea0c6096c5454c7146c603d6f136dd374a5f165ffbb3,holdout
2332,6f2ead43356135f174b446e3aeb28b2ab92c758bf738a3396568eb243faa44fe,holdout
2333,2d0aa6f58b08aa29b1869b04293b0ae4c93290278f0621b3266b17f937fbc950,desarrollo
2334,16738040471c81c769c0ed31b228e1ca2f186c20acd5f8aad22a0b1dd0db317f,desarrollo
2335,259939db760a37af0db5ea14b988733b96f858f5eb0bd728d6f091ff2adbf0b5,desarrollo
2336,d7e1cb7dc2161570e33eb6a83c8ffe4a316d0033166a6dca1e31935f96ff32ca,desarrollo
2337,a87110b6d6d89d7511919f2c70224b11d5631b19f78de91ce12c794fe07e7dff,desarrollo
2338,43078a88cd8c0595fa3a2afcc0946bd3bc4e8696f1cf03288f00d7423a99686f,holdout
2339,e633b917434b411d3affe66a3095027c31f7570c16750cdc188fdd0c339aea67,desarrollo
2340,43078a88cd8c0595fa3a2afcc0946bd3bc4e8696f1cf03288f00d7423a99686f,holdout
2341,26366c127ce7b610fdd94a56d32ac9da84737746378e7d345eaa57369eab9db4,desarrollo
2342,f53a83bd848e34f114d14d72c3f3f94aa98c811fe67fb160b3542f66efeed9ef,holdout
2343,2b6530dd007e3899bf1fac329b2c5304f37c6482c96e5abd06ab8d8527dfde97,desarrollo
2344,93fb2b900b4f163e33bdf0666f0c2f93450076e009be54c008df06d9ef01f129,desarrollo
2345,1a92cbd680dd8f0c213cd972f87258ba2d3a4e2dc784dc3b3f9349b12ab7c739,holdout
2346,43078a88cd8c0595fa3a2afcc0946bd3bc4e8696f1cf03288f00d7423a99686f,holdout
2347,ad875fa8054b02a33a94af9e104cb2493489051ed48652c5f702b1ba0767381c,desarrollo
2348,6fdddf22c8d5c92bd4e822697e8dabcdd648ae5ebc9fd34a61361e9f471f4af1,desarrollo
2349,af3c96300845b63acda3fde1d3e8283be3b97e63c84ead659fe367fee7d51d77,desarrollo
2350,09037258f8b432ec4381c8b07480ba3014842e149489408fef8f42b9669ed5a6,desarrollo
2351,d6c9363a0a6ed8764ef392a2965439810f7f8e71e8364a61fb1faca0d7d2c2d3,desarrollo
2352,716421ee1b19dd2a2cd53f0dca559b6c65701628217b2dd9559e5015c80200ae,desarrollo
2353,6fdddf22c8d5c92bd4e822697e8dabcdd648ae5ebc9fd34a61361e9f471f4af1,desarrollo
2354,812262793d4f58e609a405af6ea5e272c85b6461996a0840d5e084892e18abed,desarrollo
2355,d527a2cce7d71cd0605705f8a7a85cb9deff8708a41b4e66be92c1c8b4aa9daf,holdout
2356,6fdddf22c8d5c92bd4e822697e8dabcdd648ae5ebc9fd34a61361e9f471f4af1,desarrollo
2357,823d7f22ce4fa692a823a5052ed74d4af5b09d8df253a877ead2435ccb867788,desarrollo
2358,31c88ad62ff05fbfdbdfbc1db32e718bc30207afcb62e2e0d08e82f27f2378b7,desarrollo
2359,ab5ef94132b17317a024408b69a2aec92ee48f01298c133a5e93e4ccbdcb91d2,desarrollo
2360,a46bc727671c8eb683c77ea8c95389d973dab45f269e3ea72d342a639bdc6367,desarrollo
2361,5112d9c74d3d42f48fa654f958c458a5c2d523a9b5d427ea1b6478611982457b,desarrollo
2362,5925fb60abd916a97ac52af67bee400c0f1d010503cba0bc7ef2ed90ce785781,desarrollo
2363,2e8643cfb144aac578492d5bf175ac7ed44b8ece7d539b5b8f04322206495759,desarrollo
2364,31c88ad62ff05fbfdbdfbc1db32e718bc30207afcb62e2e0d08e82f27f2378b7,desarrollo
2365,1c75f14e06f6b76d7dba35376808bf707dfe6701196a3be0b8622cd08e3eff94,desarrollo
2366,31c88ad62ff05fbfdbdfbc1db32e718bc30207afcb62e2e0d08e82f27f2378b7,desarrollo
2367,be087c7eb8486745e233e7573095d5fdd9dfe3e358dfa49f128d168716370548,desarrollo
2368,860f85009eb890faeeb57e41c631c616f2dc2175290d6e8ed83af218e74f702b,desarrollo
2369,13cebadb0159a28111c25090b685918df2da73d6f2674d9c42716da22acc0759,desarrollo
2370,904d6ff3e499149b6b60616a4b6e717b38a16be277db05d8e93571985025fc64,desarrollo
2371,2bf77bd886da3f07f890a6e96e3cec80a695dec9ab81aa3a7b106fc733f3b6da,desarrollo
2372,a77ed5eae47c516cc207c2273beefa4430b74ca24c7b8fbfd554f635136e8dc4,desarrollo
2373,860f85009eb890faeeb57e41c631c616f2dc2175290d6e8ed83af218e74f702b,desarrollo
2374,53052a02059cb87c27006b0c3d88778580b9917a9ea98a5351c0c25c8ec5033b,desarrollo
2375,860f85009eb890faeeb57e41c631c616f2dc2175290d6e8ed83af218e74f702b,desarrollo
2376,250f8c8e31a9ad51a8356478d52e1463811ba51c4aec1a351e75036f3c83d024,desarrollo
2377,a6a3296896eaa9a2256d604b840ff54fe7d76ba84f5f517c836692c4e69c8699,desarrollo
2378,198b338221eb2fe04ddc5cccfe18ad03e67de6b7b59fd1af598145a3a0f63038,desarrollo
2379,198b338221eb2fe04ddc5cccfe18ad03e67de6b7b59fd1af598145a3a0f63038,desarrollo
2380,198b338221eb2fe04ddc5cccfe18ad03e67de6b7b59fd1af598145a3a0f63038,desarrollo
2381,dc6041b92612372a32426726a18ae7471da68246b5016961488af3d6b9c566db,desarrollo
2382,00c37441aa674a593d1f79e5dfa3b3177537629c2382cf384b16a6f64ec07cd1,desarrollo
2383,ccd52ef54d6e9028e1a7f5ac2776b7e190f9cc9ce641846a16564b848ea59ac8,desarrollo
