caso_id,fecha,tipo_registro,estado,origen,vehiculo,sintoma,descripcion_sintoma,sistema_afectado_probable,prediccion_carbot,confianza_carbot,diagnostico_confirmado,prediccion_correcta,cantidad_campos_completos,campos_completos,tiempo_diagnostico_minutos,conversacion_id,diagnostico_id,nivel_evidencia,observacion
VAL-1785888089,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888089,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888089,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888089,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888089,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888089,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888089,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888089,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888089,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888089,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888090,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,El motor tiembla en minimo y la aguja de RPM oscila,NULL,MOTOR,Soportes de motor rotos o inyectores sucios,NULL,Soportes de motor rotos o inyectores sucios,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888091,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Freno se siente esponjoso al presionar en bajada,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888092,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Siento un chillido feo al frenar el auto,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785888092,2026-08-04,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,El motor cascabelea al acelerar en subida,NULL,MOTOR,Bujias desgastadas o gasolina de bajo octanaje (preignicion),NULL,Bujias desgastadas o gasolina de bajo octanaje (preignicion),1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
