id_grupo,tamano,clase_objetivo,n_clases_distintas,split_asignado,ejemplo_texto
G-ORIG-4203,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 36: Regulador mecanico de presion no retiene presion residual al apagar el motor y cae a cero en 10 segundos
G-ORIG-4204,1,Falla en regulador de presion de combustible o diafragma roto,1,DEV,Vehiculo 37: Resorte interno del regulador vencido no permite aumentar el caudal y la presion cae fuertemente al acelerar
G-ORIG-4205,1,Falla en regulador de presion de combustible o diafragma roto,1,DEV,Vehiculo 38: Mezcla sumamente rica en ralenti provocada por nafta que se filtra directamente por la linea de vacio del regulador
G-ORIG-4206,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 39: Bujias carbonizadas en los 4 cilindros por exceso de presion en la rampa de inyeccion de combustible
G-ORIG-4207,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 40: Tirones por sobrepresion de gasolina en el riel de inyectores con codigos de mezcla rica permanente
G-ORIG-4208,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 41: Diafragma del regulador de presion de gasolina roto pasa gasolina liquida hacia la manguera de vacio que conecta al multiple
G-ORIG-4209,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 42: Presion de riel medida con manometro se eleva a 65 psi excediendo el limite especificado de 40 psi
G-ORIG-4210,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 43: Al desconectar la toma de vacio del regulador de presion de nafta sale combustible liquido en abundancia
G-ORIG-4211,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 44: Dificultad de encendido en caliente por ahogo excesivo y bujias empapadas de combustible no quemado
G-ORIG-4212,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 45: Humo negro denso por el tubo de escape con fuerte olor a gasolina cruda y fuel trims en menos 25 por ciento
G-ORIG-4213,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 46: Regulador mecanico de presion no retiene presion residual al apagar el motor y cae a cero en 5 segundos
G-ORIG-4214,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 47: Resorte interno del regulador vencido no permite aumentar el caudal y la presion cae fuertemente al acelerar
G-ORIG-4215,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 48: Mezcla sumamente rica en ralenti provocada por nafta que se filtra directamente por la linea de vacio del regulador
G-ORIG-4216,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 49: Bujias carbonizadas en los 4 cilindros por exceso de presion en la rampa de inyeccion de combustible
G-ORIG-4217,1,Falla en regulador de presion de combustible o diafragma roto,1,TRAIN,Vehiculo 50: Tirones por sobrepresion de gasolina en el riel de inyectores con codigos de mezcla rica permanente
G-ORIG-4218,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,DEV,"Vehiculo 1: Codigo de falla P0201 en scanner, cilindro 1 completamente inactivo tanto en ralenti como al acelerar"
G-ORIG-4219,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 2: Medicion con multimetro en el inyector del cilindro 2 marca resistencia de 0.2 ohms (cortocircuito total) confirmando solenoide cortado
G-ORIG-4220,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 3: Punta logica conectada al conector del inyector 3 no parpadea al dar marcha por falta de senal de conmutacion a masa
G-ORIG-4221,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 4: Cable de control del inyector 4 cortado en el arnes principal cerca de la tapa de balancines
G-ORIG-4222,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 5: Conector electrico del inyector numero 1 quebrado con pines sulfatados que hacen falso contacto intermitente
G-ORIG-4223,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,"Vehiculo 6: DTC P0202 injector circuit open, el motor tiembla fuertemente en tres cilindros de forma continua"
G-ORIG-4224,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,DEV,Vehiculo 7: Driver de potencia del inyector 3 dentro de la computadora de motor quemado no entrega pulso de inyeccion
G-ORIG-4225,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,"Vehiculo 8: El cilindro 4 no trabaja a pesar de intercambiar bujia y bobina, la prueba confirma solenoide de inyector abierto"
G-ORIG-4226,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 9: Falla de encendido estatica en cilindro 1 originada por corte electrico en la linea positiva de 12V del inyector
G-ORIG-4227,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 10: Inyector 2 no acciona su aguja interna ni emite clic acustico verificado con estetoscopio de mecanico
G-ORIG-4228,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,"Vehiculo 11: Codigo de falla P0203 en scanner, cilindro 3 completamente inactivo tanto en ralenti como al acelerar"
G-ORIG-4229,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 12: Medicion con multimetro en el inyector del cilindro 4 marca resistencia abierta en circuito confirmando solenoide cortado
G-ORIG-4230,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,DEV,Vehiculo 13: Punta logica conectada al conector del inyector 1 no parpadea al dar marcha por falta de senal de conmutacion a masa
G-ORIG-4231,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 14: Cable de control del inyector 2 cortado en el arnes principal cerca de la tapa de balancines
G-ORIG-4232,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,DEV,Vehiculo 15: Conector electrico del inyector numero 3 quebrado con pines sulfatados que hacen falso contacto intermitente
G-ORIG-4233,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,"Vehiculo 16: DTC P0204 injector circuit open, el motor tiembla fuertemente en tres cilindros de forma continua"
G-ORIG-4234,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,DEV,Vehiculo 17: Driver de potencia del inyector 1 dentro de la computadora de motor quemado no entrega pulso de inyeccion
G-ORIG-4235,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,"Vehiculo 18: El cilindro 2 no trabaja a pesar de intercambiar bujia y bobina, la prueba confirma solenoide de inyector abierto"
G-ORIG-4236,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 19: Falla de encendido estatica en cilindro 3 originada por corte electrico en la linea positiva de 12V del inyector
G-ORIG-4237,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 20: Inyector 4 no acciona su aguja interna ni emite clic acustico verificado con estetoscopio de mecanico
G-ORIG-4238,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,"Vehiculo 21: Codigo de falla P0201 en scanner, cilindro 1 completamente inactivo tanto en ralenti como al acelerar"
G-ORIG-4239,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 22: Medicion con multimetro en el inyector del cilindro 2 marca resistencia de 0.2 ohms (cortocircuito total) confirmando solenoide cortado
G-ORIG-4240,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 23: Punta logica conectada al conector del inyector 3 no parpadea al dar marcha por falta de senal de conmutacion a masa
G-ORIG-4241,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 24: Cable de control del inyector 4 cortado en el arnes principal cerca de la tapa de balancines
G-ORIG-4242,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 25: Conector electrico del inyector numero 1 quebrado con pines sulfatados que hacen falso contacto intermitente
G-ORIG-4243,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,"Vehiculo 26: DTC P0202 injector circuit open, el motor tiembla fuertemente en tres cilindros de forma continua"
G-ORIG-4244,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 27: Driver de potencia del inyector 3 dentro de la computadora de motor quemado no entrega pulso de inyeccion
G-ORIG-4245,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,"Vehiculo 28: El cilindro 4 no trabaja a pesar de intercambiar bujia y bobina, la prueba confirma solenoide de inyector abierto"
G-ORIG-4246,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 29: Falla de encendido estatica en cilindro 1 originada por corte electrico en la linea positiva de 12V del inyector
G-ORIG-4247,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,DEV,Vehiculo 30: Inyector 2 no acciona su aguja interna ni emite clic acustico verificado con estetoscopio de mecanico
G-ORIG-4248,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,DEV,"Vehiculo 31: Codigo de falla P0203 en scanner, cilindro 3 completamente inactivo tanto en ralenti como al acelerar"
G-ORIG-4249,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 32: Medicion con multimetro en el inyector del cilindro 4 marca resistencia abierta en circuito confirmando solenoide cortado
G-ORIG-4250,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 33: Punta logica conectada al conector del inyector 1 no parpadea al dar marcha por falta de senal de conmutacion a masa
G-ORIG-4251,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 34: Cable de control del inyector 2 cortado en el arnes principal cerca de la tapa de balancines
G-ORIG-4252,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,DEV,Vehiculo 35: Conector electrico del inyector numero 3 quebrado con pines sulfatados que hacen falso contacto intermitente
G-ORIG-4253,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,"Vehiculo 36: DTC P0204 injector circuit open, el motor tiembla fuertemente en tres cilindros de forma continua"
G-ORIG-4254,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 37: Driver de potencia del inyector 1 dentro de la computadora de motor quemado no entrega pulso de inyeccion
G-ORIG-4255,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,"Vehiculo 38: El cilindro 2 no trabaja a pesar de intercambiar bujia y bobina, la prueba confirma solenoide de inyector abierto"
G-ORIG-4256,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 39: Falla de encendido estatica en cilindro 3 originada por corte electrico en la linea positiva de 12V del inyector
G-ORIG-4257,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 40: Inyector 4 no acciona su aguja interna ni emite clic acustico verificado con estetoscopio de mecanico
G-ORIG-4258,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,"Vehiculo 41: Codigo de falla P0201 en scanner, cilindro 1 completamente inactivo tanto en ralenti como al acelerar"
G-ORIG-4259,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,DEV,Vehiculo 42: Medicion con multimetro en el inyector del cilindro 2 marca resistencia de 0.2 ohms (cortocircuito total) confirmando solenoide cortado
G-ORIG-4260,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 43: Punta logica conectada al conector del inyector 3 no parpadea al dar marcha por falta de senal de conmutacion a masa
G-ORIG-4261,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 44: Cable de control del inyector 4 cortado en el arnes principal cerca de la tapa de balancines
G-ORIG-4262,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 45: Conector electrico del inyector numero 1 quebrado con pines sulfatados que hacen falso contacto intermitente
G-ORIG-4263,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,"Vehiculo 46: DTC P0202 injector circuit open, el motor tiembla fuertemente en tres cilindros de forma continua"
G-ORIG-4264,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,DEV,Vehiculo 47: Driver de potencia del inyector 3 dentro de la computadora de motor quemado no entrega pulso de inyeccion
G-ORIG-4265,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,DEV,"Vehiculo 48: El cilindro 4 no trabaja a pesar de intercambiar bujia y bobina, la prueba confirma solenoide de inyector abierto"
G-ORIG-4266,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 49: Falla de encendido estatica en cilindro 1 originada por corte electrico en la linea positiva de 12V del inyector
G-ORIG-4267,1,Falla en circuito o solenoide de inyector individual (DTC P0201 - P0208),1,TRAIN,Vehiculo 50: Inyector 2 no acciona su aguja interna ni emite clic acustico verificado con estetoscopio de mecanico
G-ORIG-4268,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,DEV,Vehiculo 1: Cilindro 1 sin compresion: manometro marca 50 psi mientras los otros cilindros registran 160 psi parejos
G-ORIG-4269,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,"Vehiculo 2: Falla de cilindro constante en caliente, se cambiaron bujias bobina e inyector pero la prueba de compresion confirma falla mecanica"
G-ORIG-4270,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 3: Prueba de fugas de cilindro leakdown test en cilindro 3 muestra 60 por ciento de fuga de aire hacia el tapon de aceite (anillos gastados)
G-ORIG-4271,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 4: Valvula de escape del cilindro 4 quemada o con asiento carbonizado no sella la presion de combustion
G-ORIG-4272,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,DEV,Vehiculo 5: Anillos de compresion pegados o rotos en piston 1 permiten paso de compresion hacia el carter generando humo por la varilla
G-ORIG-4273,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,DEV,Vehiculo 6: Motor cojea en ralenti con soplido rítmico audible en el multiple de admision por valvula de admision pisada
G-ORIG-4274,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 7: Prueba humeda con chorro de aceite eleva la compresion de 55 a 135 psi verificando desgaste en anillos
G-ORIG-4275,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 8: Asiento de valvula descalibrado deja la valvula sin juego de taques impidiendo su cierre hermetico en temperatura de operacion
G-ORIG-4276,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 9: Piston con fisura o anillos alineados pierden la compresion provocando codigo persistente de misfire en cilindro 1
G-ORIG-4277,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 10: Vibracion fuerte en ralenti por desbalance de compresion de mas del 40 por ciento entre cilindros del motor
G-ORIG-4278,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 11: Cilindro 3 sin compresion: manometro marca 70 psi mientras los otros cilindros registran 160 psi parejos
G-ORIG-4279,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,"Vehiculo 12: Falla de cilindro constante en caliente, se cambiaron bujias bobina e inyector pero la prueba de compresion confirma falla mecanica"
G-ORIG-4280,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 13: Prueba de fugas de cilindro leakdown test en cilindro 1 muestra 40 por ciento de fuga de aire hacia el multiple de admision (valvula pisada)
G-ORIG-4281,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 14: Valvula de escape del cilindro 2 quemada o con asiento carbonizado no sella la presion de combustion
G-ORIG-4282,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 15: Anillos de compresion pegados o rotos en piston 3 permiten paso de compresion hacia el carter generando humo por la varilla
G-ORIG-4283,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,DEV,Vehiculo 16: Motor cojea en ralenti con soplido rítmico audible en el multiple de admision por valvula de admision pisada
G-ORIG-4284,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 17: Prueba humeda con chorro de aceite eleva la compresion de 65 a 145 psi verificando desgaste en anillos
G-ORIG-4285,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,DEV,Vehiculo 18: Asiento de valvula descalibrado deja la valvula sin juego de taques impidiendo su cierre hermetico en temperatura de operacion
G-ORIG-4286,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 19: Piston con fisura o anillos alineados pierden la compresion provocando codigo persistente de misfire en cilindro 3
G-ORIG-4287,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 20: Vibracion fuerte en ralenti por desbalance de compresion de mas del 40 por ciento entre cilindros del motor
G-ORIG-4288,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 21: Cilindro 1 sin compresion: manometro marca 50 psi mientras los otros cilindros registran 160 psi parejos
G-ORIG-4289,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,DEV,"Vehiculo 22: Falla de cilindro constante en caliente, se cambiaron bujias bobina e inyector pero la prueba de compresion confirma falla mecanica"
G-ORIG-4290,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 23: Prueba de fugas de cilindro leakdown test en cilindro 3 muestra 60 por ciento de fuga de aire hacia el tubo de escape (valvula de escape quemada)
G-ORIG-4291,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 24: Valvula de escape del cilindro 4 quemada o con asiento carbonizado no sella la presion de combustion
G-ORIG-4292,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 25: Anillos de compresion pegados o rotos en piston 1 permiten paso de compresion hacia el carter generando humo por la varilla
G-ORIG-4293,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 26: Motor cojea en ralenti con soplido rítmico audible en el multiple de admision por valvula de admision pisada
G-ORIG-4294,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 27: Prueba humeda con chorro de aceite eleva la compresion de 75 a 155 psi verificando desgaste en anillos
G-ORIG-4295,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 28: Asiento de valvula descalibrado deja la valvula sin juego de taques impidiendo su cierre hermetico en temperatura de operacion
G-ORIG-4296,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 29: Piston con fisura o anillos alineados pierden la compresion provocando codigo persistente de misfire en cilindro 1
G-ORIG-4297,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 30: Vibracion fuerte en ralenti por desbalance de compresion de mas del 40 por ciento entre cilindros del motor
G-ORIG-4298,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 31: Cilindro 3 sin compresion: manometro marca 70 psi mientras los otros cilindros registran 160 psi parejos
G-ORIG-4299,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,DEV,"Vehiculo 32: Falla de cilindro constante en caliente, se cambiaron bujias bobina e inyector pero la prueba de compresion confirma falla mecanica"
G-ORIG-4300,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 33: Prueba de fugas de cilindro leakdown test en cilindro 1 muestra 40 por ciento de fuga de aire hacia el tapon de aceite (anillos gastados)
G-ORIG-4301,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 34: Valvula de escape del cilindro 2 quemada o con asiento carbonizado no sella la presion de combustion
G-ORIG-4302,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 35: Anillos de compresion pegados o rotos en piston 3 permiten paso de compresion hacia el carter generando humo por la varilla
G-ORIG-4303,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 36: Motor cojea en ralenti con soplido rítmico audible en el multiple de admision por valvula de admision pisada
G-ORIG-4304,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 37: Prueba humeda con chorro de aceite eleva la compresion de 55 a 135 psi verificando desgaste en anillos
G-ORIG-4305,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 38: Asiento de valvula descalibrado deja la valvula sin juego de taques impidiendo su cierre hermetico en temperatura de operacion
G-ORIG-4306,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 39: Piston con fisura o anillos alineados pierden la compresion provocando codigo persistente de misfire en cilindro 3
G-ORIG-4307,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 40: Vibracion fuerte en ralenti por desbalance de compresion de mas del 40 por ciento entre cilindros del motor
G-ORIG-4308,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 41: Cilindro 1 sin compresion: manometro marca 50 psi mientras los otros cilindros registran 160 psi parejos
G-ORIG-4309,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,"Vehiculo 42: Falla de cilindro constante en caliente, se cambiaron bujias bobina e inyector pero la prueba de compresion confirma falla mecanica"
G-ORIG-4310,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 43: Prueba de fugas de cilindro leakdown test en cilindro 3 muestra 60 por ciento de fuga de aire hacia el multiple de admision (valvula pisada)
G-ORIG-4311,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,DEV,Vehiculo 44: Valvula de escape del cilindro 4 quemada o con asiento carbonizado no sella la presion de combustion
G-ORIG-4312,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 45: Anillos de compresion pegados o rotos en piston 1 permiten paso de compresion hacia el carter generando humo por la varilla
G-ORIG-4313,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 46: Motor cojea en ralenti con soplido rítmico audible en el multiple de admision por valvula de admision pisada
G-ORIG-4314,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,DEV,Vehiculo 47: Prueba humeda con chorro de aceite eleva la compresion de 65 a 145 psi verificando desgaste en anillos
G-ORIG-4315,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 48: Asiento de valvula descalibrado deja la valvula sin juego de taques impidiendo su cierre hermetico en temperatura de operacion
G-ORIG-4316,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 49: Piston con fisura o anillos alineados pierden la compresion provocando codigo persistente de misfire en cilindro 1
G-ORIG-4317,1,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,1,TRAIN,Vehiculo 50: Vibracion fuerte en ralenti por desbalance de compresion de mas del 40 por ciento entre cilindros del motor
G-ORIG-4318,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 1: Rueda delantera izquierdo recalienta exageradamente tras rodar 10 minutos con olor a pastilla chamuscada
G-ORIG-4319,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 2: El carro tira y se jala fuertemente hacia el lado derecho en linea recta sin necesidad de accionar el pedal de frenos
G-ORIG-4320,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 3: Piston del caliper de freno trabado con corrosion interna y guardapolvo roto no libera la presion sobre el disco
G-ORIG-4321,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 4: Pernos pasadores guia de la mordaza totalmente secos sin lubricante impiden el desplazamiento flotante de la pinza
G-ORIG-4322,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 5: Pastilla de freno interna de la rueda trasero derecho gastada hasta el metal mientras la pastilla exterior tiene 60 por ciento de espesor
G-ORIG-4323,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,DEV,Vehiculo 6: Al suspender el vehiculo la rueda trasero izquierdo se encuentra completamente bloqueada y no gira con fuerza manual
G-ORIG-4324,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 7: Humo y calor radiante saliendo del aro izquierdo tras conducir en autopista a velocidad constante
G-ORIG-4325,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 8: Disco de freno de la rueda derecho presenta coloracion azul violacea y alabeo por friccion continua involuntaria
G-ORIG-4326,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 9: Flexible de freno delantero colapsado internamente no permite el retorno del fluido manteniendo el caliper accionado
G-ORIG-4327,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 10: Aumento en el consumo de gasolina y sensacion de carro amarrado o frenado provocado por pinza de freno pegada
G-ORIG-4328,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 11: Rueda delantera trasero derecho recalienta exageradamente tras rodar 20 minutos con olor a pastilla chamuscada
G-ORIG-4329,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,DEV,Vehiculo 12: El carro tira y se jala fuertemente hacia el lado trasero izquierdo en linea recta sin necesidad de accionar el pedal de frenos
G-ORIG-4330,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,DEV,Vehiculo 13: Piston del caliper de freno trabado con corrosion interna y guardapolvo roto no libera la presion sobre el disco
G-ORIG-4331,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 14: Pernos pasadores guia de la mordaza totalmente secos sin lubricante impiden el desplazamiento flotante de la pinza
G-ORIG-4332,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 15: Pastilla de freno interna de la rueda delantero derecho gastada hasta el metal mientras la pastilla exterior tiene 60 por ciento de espesor
G-ORIG-4333,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 16: Al suspender el vehiculo la rueda delantero izquierdo se encuentra completamente bloqueada y no gira con fuerza manual
G-ORIG-4334,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 17: Humo y calor radiante saliendo del aro trasero derecho tras conducir en autopista a velocidad constante
G-ORIG-4335,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 18: Disco de freno de la rueda trasero izquierdo presenta coloracion azul violacea y alabeo por friccion continua involuntaria
G-ORIG-4336,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 19: Flexible de freno delantero colapsado internamente no permite el retorno del fluido manteniendo el caliper accionado
G-ORIG-4337,1,Caliper de freno trabado o mordaza pegada (piston agarrotado),1,TRAIN,Vehiculo 20: Aumento en el consumo de gasolina y sensacion de carro amarrado o frenado provocado por pinza de freno pegada
