source,source_record_id,license,language,manufacturer,model,year,engine,fuel_type,vehicle_type,dtc,system,component,symptom,cause,diagnostic_procedure,repair_procedure,sensor,pid,unit,value,fault_state,carbot_class_candidate,mapping_confidence,recommended_use,provenance
dtc_database_wal33d,wal33d_U0404_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0404,chassis,,Invalid Data Received From Gear Shift Control Module A,Invalid Data Received From Gear Shift Control Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0405_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0405,chassis,,Invalid Data Received From Cruise Control Module,Invalid Data Received From Cruise Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0406_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0406,chassis,,Invalid Data Received From Fuel Injector Control Module,Invalid Data Received From Fuel Injector Control Module,,,,,,,faulty,Falla en inyectores de combustible (obstruccion o fuga),0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0407_GENERIC,MIT,en,GENERIC,,,,DIESEL,,U0407,chassis,,Invalid Data Received From Glow Plug Control Module 1,Invalid Data Received From Glow Plug Control Module 1,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0408_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0408,chassis,,Invalid Data Received From Throttle Actuator A Control Module,Invalid Data Received From Throttle Actuator A Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0409_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0409,chassis,,Invalid Data Received From Alternative Fuel Control Module,Invalid Data Received From Alternative Fuel Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U040A_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U040A,chassis,,Invalid Data Received From Air Conditioning Control Module,Invalid Data Received From Air Conditioning Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U040B_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U040B,chassis,,Invalid Data Received From Exhaust Gas Recirculation Control Module A,Invalid Data Received From Exhaust Gas Recirculation Control Module A,,,,,,,faulty,Valvula EGR atascada o defectuosa,0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U040C_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U040C,chassis,,Invalid Data Received From Exhaust Gas Recirculation Control Module B,Invalid Data Received From Exhaust Gas Recirculation Control Module B,,,,,,,faulty,Valvula EGR atascada o defectuosa,0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U040D_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U040D,chassis,,Invalid Data Received From Turbocharger/Supercharger Control Module A,Invalid Data Received From Turbocharger/Supercharger Control Module A,,,,,,,faulty,Fuga en conducto de sobrealimentacion o manguera de turbo rajada,0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U040E_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U040E,chassis,,Invalid Data Received From Turbocharger/Supercharger Control Module B,Invalid Data Received From Turbocharger/Supercharger Control Module B,,,,,,,faulty,Fuga en conducto de sobrealimentacion o manguera de turbo rajada,0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U040F_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U040F,chassis,,Invalid Data Received From Reductant Control Module,Invalid Data Received From Reductant Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0410_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0410,chassis,,Invalid Data Received From Fuel Pump Control Module A,Invalid Data Received From Fuel Pump Control Module A,,,,,,,faulty,Bomba de combustible defectuosa o baja presion,0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0411_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0411,chassis,,Invalid Data Received From Drive Motor Control Module A,Invalid Data Received From Drive Motor Control Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0412_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0412,chassis,,Invalid Data Received From Battery Energy Control Module A,Invalid Data Received From Battery Energy Control Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0413_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0413,chassis,,Invalid Data Received From Battery Energy Control Module B,Invalid Data Received From Battery Energy Control Module B,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0414_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0414,chassis,,Invalid Data Received From Four-Wheel Drive Clutch Control Module,Invalid Data Received From Four-Wheel Drive Clutch Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0415_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0415,chassis,,Invalid Data Received From Anti-Lock Brake System (ABS) Control Module,Invalid Data Received From Anti-Lock Brake System (ABS) Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0416_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0416,chassis,,Invalid Data Received From Vehicle Dynamics Control Module,Invalid Data Received From Vehicle Dynamics Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0417_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0417,chassis,,Invalid Data Received From Park Brake Control Module,Invalid Data Received From Park Brake Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0418_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0418,chassis,,Invalid Data Received From Brake System Control Module A,Invalid Data Received From Brake System Control Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0419_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0419,chassis,,Invalid Data Received From Steering Effort Control Module,Invalid Data Received From Steering Effort Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U041A_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U041A,chassis,,Invalid Data Received From Battery Isolation/Voltage Stabilization Control Module,Invalid Data Received From Battery Isolation/Voltage Stabilization Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U041B_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U041B,chassis,,Invalid Data Received From Exhaust Gas Sensor Module A,Invalid Data Received From Exhaust Gas Sensor Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U041C_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U041C,chassis,,Invalid Data Received From Rocker Arm Control Module A,Invalid Data Received From Rocker Arm Control Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U041D_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U041D,chassis,,Invalid Data Received From Rocker Arm Control Module B,Invalid Data Received From Rocker Arm Control Module B,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U041E_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U041E,chassis,,Invalid Data Received From All Wheel Drive Control Module,Invalid Data Received From All Wheel Drive Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U041F_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U041F,chassis,,Invalid Data Received From Throttle Actuator B Control Module,Invalid Data Received From Throttle Actuator B Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0420_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0420,chassis,,Invalid Data Received From Power Steering Control Module A,Invalid Data Received From Power Steering Control Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0421_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0421,chassis,,Invalid Data Received From Suspension Control Module A,Invalid Data Received From Suspension Control Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0422_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0422,chassis,,Invalid Data Received From Body Control Module,Invalid Data Received From Body Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0423_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0423,chassis,,Invalid Data Received From Instrument Panel Cluster Control Module,Invalid Data Received From Instrument Panel Cluster Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0424_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0424,chassis,,Invalid Data Received From HVAC Control Module,Invalid Data Received From HVAC Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0425_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0425,chassis,,Invalid Data Received From Auxiliary Heater Control Module,Invalid Data Received From Auxiliary Heater Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0426_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0426,chassis,,Invalid Data Received From Vehicle Immobilizer Control Module,Invalid Data Received From Vehicle Immobilizer Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0427_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0427,chassis,,Invalid Data Received From Vehicle Security Control Module,Invalid Data Received From Vehicle Security Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0428_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0428,chassis,,Invalid Data Received From Steering Angle Sensor Module,Invalid Data Received From Steering Angle Sensor Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0429_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0429,chassis,,Invalid Data Received From Steering Column Control Module,Invalid Data Received From Steering Column Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U042A_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U042A,chassis,,Invalid Data Received From V2X Module,Invalid Data Received From V2X Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U042B_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U042B,chassis,,Invalid Data Received From Chassis Control Module A,Invalid Data Received From Chassis Control Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U042C_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U042C,chassis,,Invalid Data Received From Chassis Control Module B,Invalid Data Received From Chassis Control Module B,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U042D_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U042D,chassis,,Invalid Data Received from Active Vibration Control Module,Invalid Data Received from Active Vibration Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U042E_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U042E,chassis,,Invalid Data Received From Generator A Control Module,Invalid Data Received From Generator A Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U042F_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U042F,chassis,,Invalid Data Received From Camshaft Position Control Module,Invalid Data Received From Camshaft Position Control Module,,,,,,,faulty,Sensor de posicion del arbol de levas (CMP) defectuoso,0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0430_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0430,chassis,,Invalid Data Received From Tire Pressure Monitor Module,Invalid Data Received From Tire Pressure Monitor Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0431_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0431,chassis,,Invalid Data Received From Body Control Module A,Invalid Data Received From Body Control Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0432_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0432,chassis,,Invalid Data Received From Multi-axis Acceleration Sensor Module A,Invalid Data Received From Multi-axis Acceleration Sensor Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0433_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0433,chassis,,Invalid Data Received From Front Distance Range Sensor - Single Sensor or Center,Invalid Data Received From Front Distance Range Sensor - Single Sensor or Center,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0434_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0434,chassis,,Invalid Data Received From Active Roll Control Module,Invalid Data Received From Active Roll Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0435_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0435,chassis,,Invalid Data Received From Power Steering Control Module - Rear,Invalid Data Received From Power Steering Control Module - Rear,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0436_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0436,chassis,,Invalid Data Received From Differential Control Module - Front,Invalid Data Received From Differential Control Module - Front,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0437_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0437,chassis,,Invalid Data Received From Differential Control Module - Rear,Invalid Data Received From Differential Control Module - Rear,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0438_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0438,chassis,,Invalid Data Received From Trailer Brake Control Module,Invalid Data Received From Trailer Brake Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0439_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0439,chassis,,Invalid Data Received From All Terrain Control Module,Invalid Data Received From All Terrain Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U043A_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U043A,chassis,,Invalid Data Received From Suspension Control Module B,Invalid Data Received From Suspension Control Module B,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U043B_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U043B,chassis,,Invalid Data Received From Front Distance Range Sensor - Left,Invalid Data Received From Front Distance Range Sensor - Left,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U043C_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U043C,chassis,,Invalid Data Received From Front Distance Range Sensor - Right,Invalid Data Received From Front Distance Range Sensor - Right,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U043D_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U043D,chassis,,Invalid Data Received From Accelerator Pedal Module,Invalid Data Received From Accelerator Pedal Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U043E_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U043E,chassis,,Invalid Data Received From Vacuum Sensor A,Invalid Data Received From Vacuum Sensor A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U043F_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U043F,chassis,,Invalid Data Received From Vacuum Sensor B,Invalid Data Received From Vacuum Sensor B,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0440_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0440,chassis,,Invalid Data Received From Pedestrian Alert Control Module,Invalid Data Received From Pedestrian Alert Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0441_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0441,chassis,,Invalid Data Received From Emissions Critical Control Information,Invalid Data Received From Emissions Critical Control Information,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0442_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0442,chassis,,Invalid Data Received From ECM/PCM B,Invalid Data Received From ECM/PCM B,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0443_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0443,chassis,,Invalid Data Received From Body Control Module B,Invalid Data Received From Body Control Module B,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0444_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0444,chassis,,Invalid Data Received From Body Control Module C,Invalid Data Received From Body Control Module C,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0445_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0445,chassis,,Invalid Data Received From Body Control Module D,Invalid Data Received From Body Control Module D,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0446_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0446,chassis,,Invalid Data Received From Body Control Module E,Invalid Data Received From Body Control Module E,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0447_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0447,chassis,,Invalid Data Received From Serial Data Gateway Module A,Invalid Data Received From Serial Data Gateway Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0448_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0448,chassis,,Invalid Data Received From Serial Data Gateway Module B,Invalid Data Received From Serial Data Gateway Module B,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0449_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0449,chassis,,Invalid Data Received From Serial Data Gateway Module C,Invalid Data Received From Serial Data Gateway Module C,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U044A_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U044A,chassis,,Invalid Data Received From Serial Data Gateway Module D,Invalid Data Received From Serial Data Gateway Module D,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U044B_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U044B,chassis,,Invalid Data Received From Battery Energy Control Module C,Invalid Data Received From Battery Energy Control Module C,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U044C_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U044C,chassis,,Invalid Data Received From Hybrid/EV Battery Inductive Charging Module,Invalid Data Received From Hybrid/EV Battery Inductive Charging Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U044D_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U044D,chassis,,Invalid Data Received From Generator B Control Module,Invalid Data Received From Generator B Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U044F_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U044F,chassis,,Invalid Data Received From Mirror Control Module B,Invalid Data Received From Mirror Control Module B,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0451_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0451,chassis,,Invalid Data Received From Serial Data Gateway Module E,Invalid Data Received From Serial Data Gateway Module E,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0452_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0452,chassis,,Invalid Data Received From Restraints Control Module,Invalid Data Received From Restraints Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0453_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0453,chassis,,Invalid Data Received From Side Restraints Control Module - Left,Invalid Data Received From Side Restraints Control Module - Left,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0454_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0454,chassis,,Invalid Data Received From Side Restraints Control Module - Right,Invalid Data Received From Side Restraints Control Module - Right,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0455_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0455,chassis,,Invalid Data Received From Restraints Occupant Classification System Module,Invalid Data Received From Restraints Occupant Classification System Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0456_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0456,chassis,,Invalid Data Received From Coolant Temperature Control Module,Invalid Data Received From Coolant Temperature Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0457_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0457,chassis,,Invalid Data Received From Information Center A,Invalid Data Received From Information Center A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0458_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0458,chassis,,Invalid Data Received From Information Center B,Invalid Data Received From Information Center B,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0459_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0459,chassis,,Invalid Data Received From Head Up Display,Invalid Data Received From Head Up Display,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U045A_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U045A,chassis,,Invalid Data Received From Parking Assist Control Module A,Invalid Data Received From Parking Assist Control Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U045B_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U045B,chassis,,Invalid Data Received From Anti-Lock Brake System (ABS) Control Module B,Invalid Data Received From Anti-Lock Brake System (ABS) Control Module B,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U045C_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U045C,chassis,,Invalid Data Received From Power Steering Control Module “B”,Invalid Data Received From Power Steering Control Module “B”,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U045D_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U045D,chassis,,Invalid Data Received From Automated Driving System Control Module A,Invalid Data Received From Automated Driving System Control Module A,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U045E_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U045E,chassis,,Invalid Data Received From Automated Driving System Control Module B,Invalid Data Received From Automated Driving System Control Module B,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U045F_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U045F,chassis,,Invalid Data Received From Automated Driving System Interface Module “A”,Invalid Data Received From Automated Driving System Interface Module “A”,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0460_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0460,chassis,,Invalid Data Received From Automated Driving System Interface Module “B”,Invalid Data Received From Automated Driving System Interface Module “B”,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0461_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0461,chassis,,Invalid Data Received From Audible Alert Control Module,Invalid Data Received From Audible Alert Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0462_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0462,chassis,,Invalid Data Received From Compass Module,Invalid Data Received From Compass Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0463_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0463,chassis,,Invalid Data Received From Navigation Display Module,Invalid Data Received From Navigation Display Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0464_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0464,chassis,,Invalid Data Received From Navigation Control Module,Invalid Data Received From Navigation Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0465_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0465,chassis,,Invalid Data Received From PTO Control Module,Invalid Data Received From PTO Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0466_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0466,chassis,,Invalid Data Received From HVAC Control Module - Rear,Invalid Data Received From HVAC Control Module - Rear,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0467_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0467,chassis,,Invalid Data Received From Fuel Additive Control Module,Invalid Data Received From Fuel Additive Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0468_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0468,chassis,,Invalid Data Received From Fuel Cell Control Module,Invalid Data Received From Fuel Cell Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_U0469_GENERIC,MIT,en,GENERIC,,,,NO_ESPECIFICADO,,U0469,chassis,,Invalid Data Received From Starter / Generator Control Module,Invalid Data Received From Starter / Generator Control Module,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
